id1,id2,activity
d45,d52,less
d46,d52,less
d48,d52,less
d49,d52,less
d50,d52,less
d53,d52,less
d54,d52,less
d55,d52,less
d45,d53,less
d46,d53,less
d54,d53,less
d55,d53,less
d46,d54,less
d55,d54,less
d46,d55,less
d03,d02,great
d04,d02,great
d05,d02,great
d06,d02,great
d07,d02,great
d08,d02,great
d11,d02,great
d12,d02,great
d13,d02,great
d14,d02,great
d15,d02,great
d17,d02,great
d18,d02,great
d20,d02,great
d21,d02,great
d23,d02,great
d24,d02,great
d25,d02,great
d26,d02,great
d27,d02,great
d28,d02,great
d29,d02,great
d30,d02,great
d31,d02,great
d32,d02,great
d34,d02,great
d36,d02,great
d37,d02,great
d38,d02,great
d39,d02,great
d40,d02,great
d42,d02,great
d44,d02,great
d04,d03,great
d05,d03,great
d06,d03,great
d07,d03,great
d08,d03,great
d11,d03,great
d12,d03,great
d13,d03,great
d14,d03,great
d15,d03,great
d17,d03,great
d18,d03,great
d20,d03,great
d21,d03,great
d23,d03,great
d24,d03,great
d25,d03,great
d26,d03,great
d27,d03,great
d28,d03,great
d29,d03,great
d30,d03,great
d31,d03,great
d32,d03,great
d34,d03,great
d36,d03,great
d37,d03,great
d38,d03,great
d39,d03,great
d40,d03,great
d42,d03,great
d44,d03,great
d08,d04,great
d11,d04,great
d12,d04,great
d13,d04,great
d14,d04,great
d15,d04,great
d17,d04,great
d18,d04,great
d20,d04,great
d21,d04,great
d23,d04,great
d24,d04,great
d25,d04,great
d26,d04,great
d27,d04,great
d28,d04,great
d29,d04,great
d30,d04,great
d31,d04,great
d32,d04,great
d34,d04,great
d36,d04,great
d37,d04,great
d38,d04,great
d39,d04,great
d40,d04,great
d42,d04,great
d44,d04,great
d11,d05,great
d12,d05,great
d13,d05,great
d14,d05,great
d15,d05,great
d17,d05,great
d18,d05,great
d20,d05,great
d21,d05,great
d23,d05,great
d24,d05,great
d25,d05,great
d26,d05,great
d27,d05,great
d28,d05,great
d29,d05,great
d30,d05,great
d31,d05,great
d32,d05,great
d34,d05,great
d36,d05,great
d37,d05,great
d38,d05,great
d39,d05,great
d40,d05,great
d42,d05,great
d44,d05,great
d11,d06,great
d12,d06,great
d13,d06,great
d14,d06,great
d15,d06,great
d17,d06,great
d18,d06,great
d20,d06,great
d21,d06,great
d23,d06,great
d24,d06,great
d25,d06,great
d26,d06,great
d27,d06,great
d28,d06,great
d29,d06,great
d30,d06,great
d31,d06,great
d32,d06,great
d34,d06,great
d36,d06,great
d37,d06,great
d38,d06,great
d39,d06,great
d40,d06,great
d42,d06,great
d44,d06,great
d11,d07,great
d12,d07,great
d13,d07,great
d14,d07,great
d15,d07,great
d17,d07,great
d18,d07,great
d20,d07,great
d21,d07,great
d23,d07,great
d24,d07,great
d25,d07,great
d26,d07,great
d27,d07,great
d28,d07,great
d29,d07,great
d30,d07,great
d31,d07,great
d32,d07,great
d34,d07,great
d36,d07,great
d37,d07,great
d38,d07,great
d39,d07,great
d40,d07,great
d42,d07,great
d44,d07,great
d11,d08,great
d12,d08,great
d13,d08,great
d14,d08,great
d15,d08,great
d17,d08,great
d18,d08,great
d20,d08,great
d21,d08,great
d23,d08,great
d24,d08,great
d25,d08,great
d26,d08,great
d27,d08,great
d28,d08,great
d29,d08,great
d30,d08,great
d31,d08,great
d32,d08,great
d34,d08,great
d36,d08,great
d37,d08,great
d38,d08,great
d39,d08,great
d40,d08,great
d42,d08,great
d44,d08,great
d14,d11,great
d15,d11,great
d17,d11,great
d18,d11,great
d20,d11,great
d21,d11,great
d23,d11,great
d24,d11,great
d25,d11,great
d26,d11,great
d27,d11,great
d28,d11,great
d29,d11,great
d30,d11,great
d31,d11,great
d32,d11,great
d34,d11,great
d36,d11,great
d37,d11,great
d38,d11,great
d39,d11,great
d40,d11,great
d42,d11,great
d44,d11,great
d17,d12,great
d18,d12,great
d20,d12,great
d21,d12,great
d23,d12,great
d24,d12,great
d25,d12,great
d26,d12,great
d27,d12,great
d28,d12,great
d29,d12,great
d30,d12,great
d31,d12,great
d32,d12,great
d34,d12,great
d36,d12,great
d37,d12,great
d38,d12,great
d39,d12,great
d40,d12,great
d42,d12,great
d44,d12,great
d17,d13,great
d18,d13,great
d20,d13,great
d21,d13,great
d23,d13,great
d24,d13,great
d25,d13,great
d26,d13,great
d27,d13,great
d28,d13,great
d29,d13,great
d30,d13,great
d31,d13,great
d32,d13,great
d34,d13,great
d36,d13,great
d37,d13,great
d38,d13,great
d39,d13,great
d40,d13,great
d42,d13,great
d44,d13,great
d18,d14,great
d20,d14,great
d21,d14,great
d23,d14,great
d24,d14,great
d25,d14,great
d26,d14,great
d27,d14,great
d28,d14,great
d29,d14,great
d30,d14,great
d31,d14,great
d32,d14,great
d34,d14,great
d36,d14,great
d37,d14,great
d38,d14,great
d39,d14,great
d40,d14,great
d42,d14,great
d44,d14,great
d21,d15,great
d23,d15,great
d24,d15,great
d25,d15,great
d26,d15,great
d27,d15,great
d28,d15,great
d29,d15,great
d30,d15,great
d31,d15,great
d32,d15,great
d34,d15,great
d36,d15,great
d37,d15,great
d38,d15,great
d39,d15,great
d40,d15,great
d42,d15,great
d44,d15,great
d20,d17,great
d21,d17,great
d23,d17,great
d24,d17,great
d25,d17,great
d26,d17,great
d27,d17,great
d28,d17,great
d29,d17,great
d30,d17,great
d31,d17,great
d32,d17,great
d34,d17,great
d36,d17,great
d37,d17,great
d38,d17,great
d39,d17,great
d40,d17,great
d42,d17,great
d44,d17,great
d23,d18,great
d24,d18,great
d25,d18,great
d26,d18,great
d27,d18,great
d28,d18,great
d29,d18,great
d30,d18,great
d31,d18,great
d32,d18,great
d34,d18,great
d36,d18,great
d37,d18,great
d38,d18,great
d39,d18,great
d40,d18,great
d42,d18,great
d44,d18,great
d23,d20,great
d24,d20,great
d25,d20,great
d26,d20,great
d27,d20,great
d28,d20,great
d29,d20,great
d30,d20,great
d31,d20,great
d32,d20,great
d34,d20,great
d36,d20,great
d37,d20,great
d38,d20,great
d39,d20,great
d40,d20,great
d42,d20,great
d44,d20,great
d23,d21,great
d24,d21,great
d25,d21,great
d26,d21,great
d27,d21,great
d28,d21,great
d29,d21,great
d30,d21,great
d31,d21,great
d32,d21,great
d34,d21,great
d36,d21,great
d37,d21,great
d38,d21,great
d39,d21,great
d40,d21,great
d42,d21,great
d44,d21,great
d24,d23,great
d25,d23,great
d26,d23,great
d27,d23,great
d28,d23,great
d29,d23,great
d30,d23,great
d31,d23,great
d32,d23,great
d34,d23,great
d36,d23,great
d37,d23,great
d38,d23,great
d39,d23,great
d40,d23,great
d42,d23,great
d44,d23,great
d25,d24,great
d26,d24,great
d27,d24,great
d28,d24,great
d29,d24,great
d30,d24,great
d31,d24,great
d32,d24,great
d34,d24,great
d36,d24,great
d37,d24,great
d38,d24,great
d39,d24,great
d40,d24,great
d42,d24,great
d44,d24,great
d29,d25,great
d30,d25,great
d31,d25,great
d32,d25,great
d34,d25,great
d36,d25,great
d37,d25,great
d38,d25,great
d39,d25,great
d40,d25,great
d42,d25,great
d44,d25,great
d30,d26,great
d31,d26,great
d32,d26,great
d34,d26,great
d36,d26,great
d37,d26,great
d38,d26,great
d39,d26,great
d40,d26,great
d42,d26,great
d44,d26,great
d30,d27,great
d31,d27,great
d32,d27,great
d34,d27,great
d36,d27,great
d37,d27,great
d38,d27,great
d39,d27,great
d40,d27,great
d42,d27,great
d44,d27,great
d30,d28,great
d31,d28,great
d32,d28,great
d34,d28,great
d36,d28,great
d37,d28,great
d38,d28,great
d39,d28,great
d40,d28,great
d42,d28,great
d44,d28,great
d31,d29,great
d34,d29,great
d36,d29,great
d37,d29,great
d38,d29,great
d39,d29,great
d40,d29,great
d42,d29,great
d44,d29,great
d34,d30,great
d36,d30,great
d37,d30,great
d38,d30,great
d39,d30,great
d40,d30,great
d42,d30,great
d44,d30,great
d34,d31,great
d36,d31,great
d37,d31,great
d38,d31,great
d39,d31,great
d40,d31,great
d42,d31,great
d44,d31,great
d37,d32,great
d38,d32,great
d39,d32,great
d40,d32,great
d42,d32,great
d44,d32,great
d37,d34,great
d38,d34,great
d39,d34,great
d40,d34,great
d42,d34,great
d44,d34,great
d38,d36,great
d39,d36,great
d40,d36,great
d42,d36,great
d44,d36,great
d38,d37,great
d39,d37,great
d40,d37,great
d42,d37,great
d44,d37,great
d40,d38,great
d42,d38,great
d44,d38,great
d40,d39,great
d42,d39,great
d44,d39,great
d42,d40,great
d44,d40,great
d44,d42,great
d45,d02,great
d46,d02,great
d47,d02,great
d48,d02,great
d49,d02,great
d50,d02,great
d51,d02,great
d52,d02,great
d53,d02,great
d55,d02,great
d45,d03,great
d46,d03,great
d47,d03,great
d48,d03,great
d49,d03,great
d50,d03,great
d51,d03,great
d52,d03,great
d53,d03,great
d55,d03,great
d45,d04,great
d46,d04,great
d47,d04,great
d48,d04,great
d49,d04,great
d50,d04,great
d51,d04,great
d52,d04,great
d53,d04,great
d55,d04,great
d45,d05,great
d46,d05,great
d47,d05,great
d48,d05,great
d49,d05,great
d50,d05,great
d51,d05,great
d52,d05,great
d53,d05,great
d55,d05,great
d45,d06,great
d46,d06,great
d47,d06,great
d48,d06,great
d49,d06,great
d50,d06,great
d51,d06,great
d52,d06,great
d53,d06,great
d55,d06,great
d45,d07,great
d46,d07,great
d47,d07,great
d48,d07,great
d49,d07,great
d50,d07,great
d51,d07,great
d52,d07,great
d53,d07,great
d55,d07,great
d45,d08,great
d46,d08,great
d47,d08,great
d48,d08,great
d49,d08,great
d50,d08,great
d51,d08,great
d52,d08,great
d53,d08,great
d55,d08,great
d45,d11,great
d46,d11,great
d47,d11,great
d48,d11,great
d49,d11,great
d50,d11,great
d51,d11,great
d52,d11,great
d53,d11,great
d55,d11,great
d45,d12,great
d46,d12,great
d47,d12,great
d48,d12,great
d49,d12,great
d50,d12,great
d51,d12,great
d52,d12,great
d53,d12,great
d55,d12,great
d45,d13,great
d46,d13,great
d47,d13,great
d48,d13,great
d49,d13,great
d50,d13,great
d51,d13,great
d52,d13,great
d53,d13,great
d55,d13,great
d45,d14,great
d46,d14,great
d47,d14,great
d48,d14,great
d49,d14,great
d50,d14,great
d51,d14,great
d52,d14,great
d53,d14,great
d55,d14,great
d45,d15,great
d46,d15,great
d47,d15,great
d48,d15,great
d49,d15,great
d50,d15,great
d51,d15,great
d52,d15,great
d53,d15,great
d55,d15,great
d45,d17,great
d46,d17,great
d47,d17,great
d48,d17,great
d49,d17,great
d50,d17,great
d51,d17,great
d52,d17,great
d53,d17,great
d55,d17,great
d45,d18,great
d46,d18,great
d47,d18,great
d48,d18,great
d49,d18,great
d50,d18,great
d51,d18,great
d52,d18,great
d53,d18,great
d55,d18,great
d45,d20,great
d46,d20,great
d47,d20,great
d48,d20,great
d49,d20,great
d50,d20,great
d51,d20,great
d52,d20,great
d53,d20,great
d55,d20,great
d45,d21,great
d46,d21,great
d47,d21,great
d48,d21,great
d49,d21,great
d50,d21,great
d51,d21,great
d52,d21,great
d53,d21,great
d55,d21,great
d45,d23,great
d46,d23,great
d47,d23,great
d48,d23,great
d49,d23,great
d50,d23,great
d51,d23,great
d52,d23,great
d53,d23,great
d55,d23,great
d45,d24,great
d46,d24,great
d47,d24,great
d48,d24,great
d49,d24,great
d50,d24,great
d51,d24,great
d52,d24,great
d53,d24,great
d55,d24,great
d45,d25,great
d46,d25,great
d47,d25,great
d48,d25,great
d49,d25,great
d50,d25,great
d51,d25,great
d52,d25,great
d53,d25,great
d55,d25,great
d45,d26,great
d46,d26,great
d47,d26,great
d48,d26,great
d49,d26,great
d50,d26,great
d51,d26,great
d52,d26,great
d53,d26,great
d55,d26,great
d45,d27,great
d46,d27,great
d47,d27,great
d48,d27,great
d49,d27,great
d50,d27,great
d51,d27,great
d52,d27,great
d53,d27,great
d55,d27,great
d45,d28,great
d46,d28,great
d47,d28,great
d48,d28,great
d49,d28,great
d50,d28,great
d51,d28,great
d52,d28,great
d53,d28,great
d55,d28,great
d45,d29,great
d46,d29,great
d47,d29,great
d48,d29,great
d49,d29,great
d50,d29,great
d51,d29,great
d52,d29,great
d53,d29,great
d55,d29,great
d45,d30,great
d46,d30,great
d47,d30,great
d48,d30,great
d49,d30,great
d50,d30,great
d51,d30,great
d52,d30,great
d53,d30,great
d55,d30,great
d45,d31,great
d46,d31,great
d47,d31,great
d48,d31,great
d49,d31,great
d50,d31,great
d51,d31,great
d52,d31,great
d53,d31,great
d55,d31,great
d45,d32,great
d46,d32,great
d47,d32,great
d48,d32,great
d49,d32,great
d50,d32,great
d51,d32,great
d52,d32,great
d53,d32,great
d55,d32,great
d45,d34,great
d46,d34,great
d47,d34,great
d48,d34,great
d49,d34,great
d50,d34,great
d51,d34,great
d52,d34,great
d53,d34,great
d55,d34,great
d45,d36,great
d46,d36,great
d47,d36,great
d48,d36,great
d49,d36,great
d50,d36,great
d51,d36,great
d52,d36,great
d53,d36,great
d55,d36,great
d45,d37,great
d46,d37,great
d47,d37,great
d48,d37,great
d49,d37,great
d50,d37,great
d51,d37,great
d52,d37,great
d53,d37,great
d55,d37,great
d45,d38,great
d46,d38,great
d47,d38,great
d48,d38,great
d49,d38,great
d50,d38,great
d51,d38,great
d52,d38,great
d53,d38,great
d55,d38,great
d45,d39,great
d46,d39,great
d47,d39,great
d48,d39,great
d49,d39,great
d50,d39,great
d51,d39,great
d52,d39,great
d53,d39,great
d55,d39,great
d45,d40,great
d47,d40,great
d48,d40,great
d49,d40,great
d50,d40,great
d51,d40,great
d52,d40,great
d53,d40,great
d47,d42,great
d48,d42,great
d49,d42,great
d50,d42,great
d51,d42,great
d52,d42,great
d42,d45,great
d44,d45,great
d40,d46,great
d42,d46,great
d44,d46,great
d44,d49,great
d44,d53,great
d42,d55,great
d44,d55,great
d47,d45,great
d48,d45,great
d49,d45,great
d50,d45,great
d51,d45,great
d52,d45,great
d53,d45,great
d45,d46,great
d47,d46,great
d48,d46,great
d49,d46,great
d50,d46,great
d51,d46,great
d52,d46,great
d53,d46,great
d55,d46,great
d51,d48,great
d52,d48,great
d47,d49,great
d48,d49,great
d50,d49,great
d51,d49,great
d52,d49,great
d51,d50,great
d52,d50,great
d47,d53,great
d48,d53,great
d49,d53,great
d50,d53,great
d51,d53,great
d52,d53,great
d45,d55,great
d47,d55,great
d48,d55,great
d49,d55,great
d50,d55,great
d51,d55,great
d52,d55,great
d53,d55,great
d02,d03,less
d02,d04,less
d03,d04,less
d02,d05,less
d03,d05,less
d02,d06,less
d03,d06,less
d02,d07,less
d03,d07,less
d02,d08,less
d03,d08,less
d04,d08,less
d02,d11,less
d03,d11,less
d04,d11,less
d05,d11,less
d06,d11,less
d07,d11,less
d08,d11,less
d02,d12,less
d03,d12,less
d04,d12,less
d05,d12,less
d06,d12,less
d07,d12,less
d08,d12,less
d02,d13,less
d03,d13,less
d04,d13,less
d05,d13,less
d06,d13,less
d07,d13,less
d08,d13,less
d02,d14,less
d03,d14,less
d04,d14,less
d05,d14,less
d06,d14,less
d07,d14,less
d08,d14,less
d11,d14,less
d02,d15,less
d03,d15,less
d04,d15,less
d05,d15,less
d06,d15,less
d07,d15,less
d08,d15,less
d11,d15,less
d02,d17,less
d03,d17,less
d04,d17,less
d05,d17,less
d06,d17,less
d07,d17,less
d08,d17,less
d11,d17,less
d12,d17,less
d13,d17,less
d02,d18,less
d03,d18,less
d04,d18,less
d05,d18,less
d06,d18,less
d07,d18,less
d08,d18,less
d11,d18,less
d12,d18,less
d13,d18,less
d14,d18,less
d02,d20,less
d03,d20,less
d04,d20,less
d05,d20,less
d06,d20,less
d07,d20,less
d08,d20,less
d11,d20,less
d12,d20,less
d13,d20,less
d14,d20,less
d17,d20,less
d02,d21,less
d03,d21,less
d04,d21,less
d05,d21,less
d06,d21,less
d07,d21,less
d08,d21,less
d11,d21,less
d12,d21,less
d13,d21,less
d14,d21,less
d15,d21,less
d17,d21,less
d02,d23,less
d03,d23,less
d04,d23,less
d05,d23,less
d06,d23,less
d07,d23,less
d08,d23,less
d11,d23,less
d12,d23,less
d13,d23,less
d14,d23,less
d15,d23,less
d17,d23,less
d18,d23,less
d20,d23,less
d21,d23,less
d02,d24,less
d03,d24,less
d04,d24,less
d05,d24,less
d06,d24,less
d07,d24,less
d08,d24,less
d11,d24,less
d12,d24,less
d13,d24,less
d14,d24,less
d15,d24,less
d17,d24,less
d18,d24,less
d20,d24,less
d21,d24,less
d23,d24,less
d02,d25,less
d03,d25,less
d04,d25,less
d05,d25,less
d06,d25,less
d07,d25,less
d08,d25,less
d11,d25,less
d12,d25,less
d13,d25,less
d14,d25,less
d15,d25,less
d17,d25,less
d18,d25,less
d20,d25,less
d21,d25,less
d23,d25,less
d24,d25,less
d02,d26,less
d03,d26,less
d04,d26,less
d05,d26,less
d06,d26,less
d07,d26,less
d08,d26,less
d11,d26,less
d12,d26,less
d13,d26,less
d14,d26,less
d15,d26,less
d17,d26,less
d18,d26,less
d20,d26,less
d21,d26,less
d23,d26,less
d24,d26,less
d02,d27,less
d03,d27,less
d04,d27,less
d05,d27,less
d06,d27,less
d07,d27,less
d08,d27,less
d11,d27,less
d12,d27,less
d13,d27,less
d14,d27,less
d15,d27,less
d17,d27,less
d18,d27,less
d20,d27,less
d21,d27,less
d23,d27,less
d24,d27,less
d02,d28,less
d03,d28,less
d04,d28,less
d05,d28,less
d06,d28,less
d07,d28,less
d08,d28,less
d11,d28,less
d12,d28,less
d13,d28,less
d14,d28,less
d15,d28,less
d17,d28,less
d18,d28,less
d20,d28,less
d21,d28,less
d23,d28,less
d24,d28,less
d02,d29,less
d03,d29,less
d04,d29,less
d05,d29,less
d06,d29,less
d07,d29,less
d08,d29,less
d11,d29,less
d12,d29,less
d13,d29,less
d14,d29,less
d15,d29,less
d17,d29,less
d18,d29,less
d20,d29,less
d21,d29,less
d23,d29,less
d24,d29,less
d25,d29,less
d02,d30,less
d03,d30,less
d04,d30,less
d05,d30,less
d06,d30,less
d07,d30,less
d08,d30,less
d11,d30,less
d12,d30,less
d13,d30,less
d14,d30,less
d15,d30,less
d17,d30,less
d18,d30,less
d20,d30,less
d21,d30,less
d23,d30,less
d24,d30,less
d25,d30,less
d26,d30,less
d27,d30,less
d28,d30,less
d02,d31,less
d03,d31,less
d04,d31,less
d05,d31,less
d06,d31,less
d07,d31,less
d08,d31,less
d11,d31,less
d12,d31,less
d13,d31,less
d14,d31,less
d15,d31,less
d17,d31,less
d18,d31,less
d20,d31,less
d21,d31,less
d23,d31,less
d24,d31,less
d25,d31,less
d26,d31,less
d27,d31,less
d28,d31,less
d29,d31,less
d02,d32,less
d03,d32,less
d04,d32,less
d05,d32,less
d06,d32,less
d07,d32,less
d08,d32,less
d11,d32,less
d12,d32,less
d13,d32,less
d14,d32,less
d15,d32,less
d17,d32,less
d18,d32,less
d20,d32,less
d21,d32,less
d23,d32,less
d24,d32,less
d25,d32,less
d26,d32,less
d27,d32,less
d28,d32,less
d02,d34,less
d03,d34,less
d04,d34,less
d05,d34,less
d06,d34,less
d07,d34,less
d08,d34,less
d11,d34,less
d12,d34,less
d13,d34,less
d14,d34,less
d15,d34,less
d17,d34,less
d18,d34,less
d20,d34,less
d21,d34,less
d23,d34,less
d24,d34,less
d25,d34,less
d26,d34,less
d27,d34,less
d28,d34,less
d29,d34,less
d30,d34,less
d31,d34,less
d02,d36,less
d03,d36,less
d04,d36,less
d05,d36,less
d06,d36,less
d07,d36,less
d08,d36,less
d11,d36,less
d12,d36,less
d13,d36,less
d14,d36,less
d15,d36,less
d17,d36,less
d18,d36,less
d20,d36,less
d21,d36,less
d23,d36,less
d24,d36,less
d25,d36,less
d26,d36,less
d27,d36,less
d28,d36,less
d29,d36,less
d30,d36,less
d31,d36,less
d02,d37,less
d03,d37,less
d04,d37,less
d05,d37,less
d06,d37,less
d07,d37,less
d08,d37,less
d11,d37,less
d12,d37,less
d13,d37,less
d14,d37,less
d15,d37,less
d17,d37,less
d18,d37,less
d20,d37,less
d21,d37,less
d23,d37,less
d24,d37,less
d25,d37,less
d26,d37,less
d27,d37,less
d28,d37,less
d29,d37,less
d30,d37,less
d31,d37,less
d32,d37,less
d34,d37,less
d02,d38,less
d03,d38,less
d04,d38,less
d05,d38,less
d06,d38,less
d07,d38,less
d08,d38,less
d11,d38,less
d12,d38,less
d13,d38,less
d14,d38,less
d15,d38,less
d17,d38,less
d18,d38,less
d20,d38,less
d21,d38,less
d23,d38,less
d24,d38,less
d25,d38,less
d26,d38,less
d27,d38,less
d28,d38,less
d29,d38,less
d30,d38,less
d31,d38,less
d32,d38,less
d34,d38,less
d36,d38,less
d37,d38,less
d02,d39,less
d03,d39,less
d04,d39,less
d05,d39,less
d06,d39,less
d07,d39,less
d08,d39,less
d11,d39,less
d12,d39,less
d13,d39,less
d14,d39,less
d15,d39,less
d17,d39,less
d18,d39,less
d20,d39,less
d21,d39,less
d23,d39,less
d24,d39,less
d25,d39,less
d26,d39,less
d27,d39,less
d28,d39,less
d29,d39,less
d30,d39,less
d31,d39,less
d32,d39,less
d34,d39,less
d36,d39,less
d37,d39,less
d02,d40,less
d03,d40,less
d04,d40,less
d05,d40,less
d06,d40,less
d07,d40,less
d08,d40,less
d11,d40,less
d12,d40,less
d13,d40,less
d14,d40,less
d15,d40,less
d17,d40,less
d18,d40,less
d20,d40,less
d21,d40,less
d23,d40,less
d24,d40,less
d25,d40,less
d26,d40,less
d27,d40,less
d28,d40,less
d29,d40,less
d30,d40,less
d31,d40,less
d32,d40,less
d34,d40,less
d36,d40,less
d37,d40,less
d38,d40,less
d39,d40,less
d02,d42,less
d03,d42,less
d04,d42,less
d05,d42,less
d06,d42,less
d07,d42,less
d08,d42,less
d11,d42,less
d12,d42,less
d13,d42,less
d14,d42,less
d15,d42,less
d17,d42,less
d18,d42,less
d20,d42,less
d21,d42,less
d23,d42,less
d24,d42,less
d25,d42,less
d26,d42,less
d27,d42,less
d28,d42,less
d29,d42,less
d30,d42,less
d31,d42,less
d32,d42,less
d34,d42,less
d36,d42,less
d37,d42,less
d38,d42,less
d39,d42,less
d40,d42,less
d02,d44,less
d03,d44,less
d04,d44,less
d05,d44,less
d06,d44,less
d07,d44,less
d08,d44,less
d11,d44,less
d12,d44,less
d13,d44,less
d14,d44,less
d15,d44,less
d17,d44,less
d18,d44,less
d20,d44,less
d21,d44,less
d23,d44,less
d24,d44,less
d25,d44,less
d26,d44,less
d27,d44,less
d28,d44,less
d29,d44,less
d30,d44,less
d31,d44,less
d32,d44,less
d34,d44,less
d36,d44,less
d37,d44,less
d38,d44,less
d39,d44,less
d40,d44,less
d42,d44,less
d46,d40,less
d45,d42,less
d46,d42,less
d55,d42,less
d45,d44,less
d46,d44,less
d49,d44,less
d53,d44,less
d55,d44,less
d02,d45,less
d03,d45,less
d04,d45,less
d05,d45,less
d06,d45,less
d07,d45,less
d08,d45,less
d11,d45,less
d12,d45,less
d13,d45,less
d14,d45,less
d15,d45,less
d17,d45,less
d18,d45,less
d20,d45,less
d21,d45,less
d23,d45,less
d24,d45,less
d25,d45,less
d26,d45,less
d27,d45,less
d28,d45,less
d29,d45,less
d30,d45,less
d31,d45,less
d32,d45,less
d34,d45,less
d36,d45,less
d37,d45,less
d38,d45,less
d39,d45,less
d40,d45,less
d02,d46,less
d03,d46,less
d04,d46,less
d05,d46,less
d06,d46,less
d07,d46,less
d08,d46,less
d11,d46,less
d12,d46,less
d13,d46,less
d14,d46,less
d15,d46,less
d17,d46,less
d18,d46,less
d20,d46,less
d21,d46,less
d23,d46,less
d24,d46,less
d25,d46,less
d26,d46,less
d27,d46,less
d28,d46,less
d29,d46,less
d30,d46,less
d31,d46,less
d32,d46,less
d34,d46,less
d36,d46,less
d37,d46,less
d38,d46,less
d39,d46,less
d02,d47,less
d03,d47,less
d04,d47,less
d05,d47,less
d06,d47,less
d07,d47,less
d08,d47,less
d11,d47,less
d12,d47,less
d13,d47,less
d14,d47,less
d15,d47,less
d17,d47,less
d18,d47,less
d20,d47,less
d21,d47,less
d23,d47,less
d24,d47,less
d25,d47,less
d26,d47,less
d27,d47,less
d28,d47,less
d29,d47,less
d30,d47,less
d31,d47,less
d32,d47,less
d34,d47,less
d36,d47,less
d37,d47,less
d38,d47,less
d39,d47,less
d40,d47,less
d42,d47,less
d02,d48,less
d03,d48,less
d04,d48,less
d05,d48,less
d06,d48,less
d07,d48,less
d08,d48,less
d11,d48,less
d12,d48,less
d13,d48,less
d14,d48,less
d15,d48,less
d17,d48,less
d18,d48,less
d20,d48,less
d21,d48,less
d23,d48,less
d24,d48,less
d25,d48,less
d26,d48,less
d27,d48,less
d28,d48,less
d29,d48,less
d30,d48,less
d31,d48,less
d32,d48,less
d34,d48,less
d36,d48,less
d37,d48,less
d38,d48,less
d39,d48,less
d40,d48,less
d42,d48,less
d02,d49,less
d03,d49,less
d04,d49,less
d05,d49,less
d06,d49,less
d07,d49,less
d08,d49,less
d11,d49,less
d12,d49,less
d13,d49,less
d14,d49,less
d15,d49,less
d17,d49,less
d18,d49,less
d20,d49,less
d21,d49,less
d23,d49,less
d24,d49,less
d25,d49,less
